Date_UTC;Time_UTC;Event;Purposes_Of_Call;Time_Since_Previous_Report;Distance;Latitude_North_South;Latitude_Degree;Latitude_Minutes;Longitude_East_West;Longitude_Degree;Longitude_Minutes;Voyage_From;Voyage_To;Voyage_Number;Offhire_Reasons;Cargo_Mt;Time_Elapsed_Sailing;Time_Elapsed_Maneuvering;Time_Elapsed_Anchoring;Time_Elapsed_Drifting;ME_Consumption_HFO;ME_Consumption_LFO;ME_Consumption_MGO;AE_Consumption_HFO;AE_Consumption_LFO;AE_Consumption_MGO;Boiler_Consumption_HFO;Boiler_Consumption_LFO;Boiler_Consumption_MGO;Inert_gas_Consumption_MGO;ME_Consumption;ME_Consumption_BDN_2;ME_Consumption_BDN_3;AE_Consumption;Boiler_Consumption;Incinerator_Consumption;AE_Consumption_BDN_2;Boiler_Consumption_BDN_2;BDN_ROB;BDN_2_ROB;BDN_3_ROB;BDN_4_ROB;Cargo_heating_Consumption_HFO;Cargo_heating_Consumption_LFO;Cargo_heating_Consumption_MGO;Discharge_Pump_Work;Discharge_Pump_SFOC;DPP_Cargo_Pump_Consumption_MDO;Cargo_Heating_Consumption_BDN;ROB_Fuel_Total;Incinerator_Consumption_BDN_2;Source_System;Last_Updated
2025-03-09;16:40;Noon (Position) - Port;;5,67;0;N;51;52,94;E;4;16,71;NLRTM;NLRTM;202501-2-NLTNZ-NLRTM;;1006,73;0;0;0;0;;;;;;;;;;;;;;1;0,5;;;;293,6;0,2;187,6;867,9;;;;1633,94;185,91;;0,3;1349,3;;OVDAPI;2026-03-16 14:32
2025-03-10;11:00;Departure;CargoOperations;18,33;146;N;51;56,24;E;3;37,47;NLRTM;NLRTM;202501-2-NLTNZ-NLRTM;;1006,73;0;17,75;0,58;0;;;;;;;;;;;0,2;4,8;;4,2;4,2;;;;293,6;0;174,4;867,9;;;;;185,91;;0,8;1335,9;;OVDAPI;2026-03-16 14:32
2025-03-10;17:20;Begin of sea passage;;6,33;0,4;N;51;56,9;E;3;37,24;NLRTM;BEANR;202502-1-NLRTM-BEANR;;1006,73;0;0,17;6,17;0;;;;;;;;;;;0,1;;;1;0,6;;;;293,6;172,7;867,9;;;;;0;185,91;;0,3;1334,2;;OVDAPI;2025-11-03 03:29
2025-03-11;08:55;End of sea passage;;15,58;114;N;51;25,02;E;2;34,35;NLRTM;BEANR;202502-1-NLRTM-BEANR;;1006,73;15,58;0;0;0;;;;;;;;;;;4,5;;;2,4;1,2;;;;293,6;164,6;867,9;;;;;0;185,91;;0,6;1326,1;;OVDAPI;2025-11-03 03:29
2025-03-11;11:00;Noon (Position) - Sea passage;;2,08;8;N;51;22,11;E;2;38,73;NLRTM;BEANR;202502-1-NLRTM-BEANR;;1006,73;0;1,17;0,92;0;;;;;;;;;;;0,2;;;0,3;0,1;;;;293,6;164;867,9;;;;;0;185,91;;0,1;1325,5;;OVDAPI;2025-11-03 03:29
2025-03-11;22:00;Arrival;;11;77;N;51;16,67;E;4;20,36;NLRTM;BEANR;202502-1-NLRTM-BEANR;;1006,73;0;11;0;0;;;;;;;;;;;4,6;;;2,8;0,6;;;;293,6;156;867,9;;;;;0;185,91;;0,3;1317,5;;OVDAPI;2025-11-03 03:29
2025-03-12;11:00;Noon (Position) - Port;;13;1,64;N;51;15,44;E;4;21,55;BEANR;BEANR;202502-1-NLRTM-BEANR;;10509,53;0;0,67;0;0;;;;;;;;;;;0,1;;;2,3;1,1;;;;293,6;152,5;867,9;;;;;3537,17;185,91;;0,6;1314;;OVDAPI;2025-11-03 03:29
2025-03-13;10:31;Noon (Position) - Port;;23,53;0,57;N;51;15;E;4;21;BEANR;BEANR;202502-1-NLRTM-BEANR;;10509,53;0;0,92;0;0;0;0;0;0;0;0;0;0;0;0;0,1;;;3,4;2,2;;;;293,6;146,8;867,9;;0;0;0;0;185,91;0;0,9;1308,3;;OVDAPI;2025-11-03 03:29
2025-03-13;11:00;Noon (Position) - Port;;0,47;0,01;N;51;15;E;4;21;BEANR;BEANR;202502-1-NLRTM-BEANR;DryDocking;10509,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;;;3,4;2,2;;;;293,6;146,8;867,9;;0;0;0;0;185,91;0;0,9;1308,3;;OVDAPI;2025-11-03 03:29
2025-03-14;11:00;Noon (Position) - Port;;24;0;N;51;15,52;E;4;21,04;BEANR;BEANR;202502-1-NLRTM-BEANR;;10509,53;0;24;0;0;;;;;;;;;;;;;;2,4;1,6;;;;293,6;142,8;867,9;;;;;0;185,91;;0,8;1304,3;;OVDAPI;2025-11-03 03:29
2025-03-15;11:00;Noon (Position) - Port;;24;0;N;51;15,52;E;4;21,04;BEANR;BEANR;202502-1-NLRTM-BEANR;;10509,53;0;24;0;0;;;;;;;;;;;;;;2,4;1,6;;;;293,6;138,8;867,9;;;;;0;185,91;;0,8;1300,3;;OVDAPI;2025-11-03 03:29
2025-03-16;11:00;Noon (Position) - Port;;24;0;N;51;15,52;E;4;21,04;BEANR;BEANR;202502-1-NLRTM-BEANR;;10509,53;0;24;0;0;;;;;;;;;;;;;;2,4;1,6;;;;293,6;134,8;867,9;;;;;0;185,91;;0,8;1296,3;;OVDAPI;2025-11-03 03:29
2025-03-17;11:00;Noon (Position) - Port;;24;0;N;51;15,52;E;4;21,04;BEANR;BEANR;202502-1-NLRTM-BEANR;;10509,53;0;24;0;0;;;;;;;;;;;;;;2,4;1,6;;;;293,6;130,8;867,9;;;;;0;185,91;;0,8;1292,3;;OVDAPI;2025-11-03 03:29
2025-03-18;11:00;Noon (Position) - Port;;24;0;N;51;15,52;E;4;21,04;BEANR;BEANR;202502-1-NLRTM-BEANR;;10509,53;0;24;0;0;;;;;;;;;;;;;;2,4;1,6;;;;293,6;126,8;867,9;;;;;0;185,91;;0,8;1288,3;;OVDAPI;2025-11-03 03:29
2025-03-19;11:00;Noon (Position) - Port;;24;0;N;51;15,52;E;4;21,04;BEANR;BEANR;202502-1-NLRTM-BEANR;;10509,53;0;24;0;0;;;;;;;;;;;;;;2,4;1,6;;;;293,6;122,8;867,9;;;;;0;185,91;;0,8;1284,3;;OVDAPI;2025-11-03 03:29
2025-03-20;08:45;Noon (Position) - Port;;21,75;0,31;N;51;15;E;4;21;BEANR;BEANR;202502-1-NLRTM-BEANR;;10509,53;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0,1;;;3,7;1,6;;;;293,6;117,4;867,9;;0;0;0;0;185,91;0;0,5;1278,9;;OVDAPI;2025-11-03 03:29
2025-03-20;11:00;Noon (Position) - Port;;2,25;0,03;N;51;15;E;4;21;BEANR;BEANR;202502-1-NLRTM-BEANR;DryDocking;10509,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;;;3,7;1,6;;;;293,6;117,4;867,9;;0;0;0;0;185,91;0;0,5;1278,9;;OVDAPI;2025-11-03 03:29
2025-03-21;11:00;Noon (Position) - Port;;24;0;N;51;15,73;E;4;21,27;BEANR;BEANR;202502-1-NLRTM-BEANR;;10509,53;0;0;0;0;;;;;;;;;;;;;;3,5;1,5;;;;293,6;112,4;867,9;200,4;;;;0;185,91;;0,3;1474,3;;OVDAPI;2025-11-03 03:29
2025-03-22;11:00;Noon (Position) - Port;;24;2,6;N;51;16,01;E;4;22,16;BEANR;BEANR;202502-1-NLRTM-BEANR;;10509,53;0;1,03;0;0;;;;;;;;;;;0,1;;;3,5;1,6;;;;293,6;107,2;867,9;200,4;;;;0;185,91;;0,8;1469,1;;OVDAPI;2025-11-03 03:29
2025-03-23;10:04;Noon (Position) - Port;;23,07;0;N;51;16,01;E;4;22,16;BEANR;BEANR;202502-1-NLRTM-BEANR;;10509,53;0;0;0;0;;;;;;;;;;;;;;3,1;1,5;;;;293,6;102,6;867,9;200,4;;;;0;185,91;;0,8;1464,5;;OVDAPI;2025-11-03 03:29
2025-03-23;11:00;Departure;;0,93;5;N;51;19,91;E;4;18,31;BEANR;BEANR;202502-1-NLRTM-BEANR;;10509,53;0;0,93;0;0;;;;;;;;;;;0,2;;;0,3;0,1;;;;293,6;102;867,9;200,4;;;;0;185,91;;0,05;1463,9;;OVDAPI;2025-11-03 03:29
2025-03-23;18:48;Begin of sea passage;;7,8;75;N;51;22,49;E;2;37,63;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;0;7,8;0;0;;;;;;;;;;;5,2;;;2;0,5;;;;293,6;94,3;867,9;200,4;;;;0;185,91;;0,3;1456,2;;OVDAPI;2025-11-03 03:29
2025-03-24;11:00;Noon (Position) - Sea passage;;16,2;239;N;49;59,75;W;2;54,66;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;16,2;0;0;0;;;;;;;;;;;17,2;;;2;0,5;;;;293,6;74,6;867,9;200,4;;;;0;185,91;;0,3;1436,5;;OVDAPI;2025-11-03 03:29
2025-03-25;11:00;Noon (Position) - Sea passage;;24;350;N;48;8,21;W;11;13,24;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;24;0;0;0;;;;;;;;;;;19,4;6,5;;2,5;0,6;;1;0,2;271,1;66,1;867,9;200,4;;;;0;185,91;;0,3;1405,5;0,8;OVDAPI;2025-11-03 03:29
2025-03-26;12:00;Noon (Position) - Sea passage;;25;358;N;46;5,82;W;19;24,71;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;25;0;0;0;;;;;;;;;;;27,1;;;4,6;3,5;;;;235,9;66,1;867,9;200,4;;;;0;185,91;;0,4;1370,3;;OVDAPI;2025-11-03 03:29
2025-03-27;12:00;Noon (Position) - Sea passage;;24;288;N;44;23,04;W;25;45,17;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;24;0;0;0;;;;;;;;;;;26;;;3,2;1,5;;;;205,2;66,1;867,9;200,4;;;;0;185,91;;;1339,6;;OVDAPI;2025-11-03 03:29
2025-03-28;13:00;Noon (Position) - Sea passage;;25;343;N;41;9,64;W;32;7,62;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;25;0;0;0;;;;;;;;;;;27,1;;;3,2;1,1;;;;173,8;66,1;867,9;200,4;;;;0;185,91;;;1308,2;;OVDAPI;2025-11-03 03:29
2025-03-29;13:00;Noon (Position) - Sea passage;;24;330;N;38;2,29;W;37;59,74;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;24;0;0;0;;;;;;;;;;;26;;;4;1,1;;;;142,7;66,1;867,9;200,4;;;;0;185,91;;;1277,1;;OVDAPI;2025-11-03 03:29
2025-03-30;14:00;Noon (Position) - Sea passage;;25;326;N;35;58,46;W;44;13,18;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;25;0;0;0;;;;;;;;;;;27,1;;;4,7;0,2;;;;110,7;66,1;867,9;200,4;;;;0;185,91;;;1245,1;;OVDAPI;2025-11-03 03:29
2025-03-31;14:00;Noon (Position) - Sea passage;;24;304;N;34;20,07;W;49;47,56;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;24;0;0;0;;;;;;;;;;;26;;;3,4;0,6;;;;80,7;66,1;867,9;200,4;;;;0;185,91;;;1215,1;;OVDAPI;2025-11-03 03:29
2025-04-01;14:00;Noon (Position) - Sea passage;;24;348;N;32;17,83;W;56;23,66;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;24;0;0;0;;;;;;;;;;;26;;;4,4;0,4;;;;49,9;66,1;867,9;200,4;;;;0;185,91;;;1184,3;;OVDAPI;2025-11-03 03:29
2025-04-02;15:00;Noon (Position) - Sea passage;;25;371;N;30;12,03;W;63;16,71;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;25;0;0;0;;;;;;;;;;;27,1;;;4,4;0,3;;;;18,1;65,6;867,9;200,4;;;;0;185,91;;;1152;0,5;OVDAPI;2025-11-03 03:29
2025-04-03;15:00;Noon (Position) - Sea passage;;24;367;N;28;8,26;W;69;47,7;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;24;0;0;0;;;;;;;;;;;18,1;7,9;;6,4;;;;;0;65,6;853,6;200,4;;;;0;185,91;;;1119,6;;OVDAPI;2025-11-03 03:29
2025-04-04;15:00;Noon (Position) - Sea passage;;24;370;N;25;58,62;W;76;17,46;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;24;0;0;0;;;;;;;;;;;26;;;4,3;0,1;;;;65,6;823,2;200,4;;;;;0;185,91;;;1089,2;;OVDAPI;2025-11-03 03:29
2025-04-05;16:00;Noon (Position) - Sea passage;;25;343;N;24;20,58;W;81;31,76;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;25;0;0;0;;;;;;;;;;;8,4;18,4;;2,8;;;0,8;;44,4;814;200,4;;;;;0;185,91;;;1058,8;;OVDAPI;2025-11-03 03:29
2025-04-06;12:00;End of sea passage;;20;283;N;27;27,45;W;83;1,49;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;20;0;0;0;;;;;;;;;;;21,6;;;3;;;;;19,8;814;200,4;;;;;0;185,91;;;1034,2;;OVDAPI;2025-11-03 03:29
2025-04-06;16:00;Noon (Position) - Sea passage;;4;42;N;27;48,19;W;82;27,97;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;0;4;0;0;;;;;;;;;;;2,2;;;0,9;0,1;;;;16,6;814;200,4;;;;;0;185,91;;;1031;;OVDAPI;2025-11-03 03:29
2025-04-06;17:35;Arrival;;1,58;16;N;27;54,79;W;82;26,51;BEANR;USTPA;202502-2-BEANR-USTPA;;10509,53;0;1,58;0;0;;;;;;;;;;;0,6;;;0,5;0,1;;;;15,4;814;200,4;;;;;0;185,91;;;1029,8;;OVDAPI;2025-11-03 03:29
2025-04-07;16:00;Noon (Position) - Port;;22,42;0;N;27;54,79;W;82;26,52;USTPA;USTPA;202502-2-BEANR-USTPA;;0;0;0;0;0;;;;;;;;;;;;;;4,7;0,8;;;;9,9;814;200,4;;;;;13077,96;185,91;;;1024,3;;OVDAPI;2025-11-03 03:29
2025-04-07;20:52;Departure;;4,87;0;N;27;54,78;W;82;26,53;USTPA;USTPA;202502-2-BEANR-USTPA;;0;0;0;0;0;;;;;;;;;;;;;;0,9;0,2;;;;8,8;814;200,4;;;;;1837,5;185,91;;;1023,2;;OVDAPI;2025-11-03 03:29
2025-04-08;00:00;Begin of sea passage;;3,13;41;N;27;36,38;W;82;53,06;USTPA;USHOU;202502-3-USTPA-USHOU;;0;0;3,13;0;0;;;;;;;;;;;1,2;;;1,4;;;;;6,2;814;200,4;;;;;;185,91;;;1020,6;;OVDAPI;2025-11-13 00:20
2025-04-08;17:00;Noon (Position) - Sea passage;;17;243;N;27;47,23;W;87;14,38;USTPA;USHOU;202502-3-USTPA-USHOU;;0;17;0;0;0;;;;;;;;;;;6,2;12,3;;3,4;1,5;;;;0;814;183,2;;;;;;185,91;;;997,2;;OVDAPI;2025-11-13 00:20
2025-04-09;17:00;Noon (Position) - Sea passage;;24;366;N;28;49,72;W;93;51,16;USTPA;USHOU;202502-3-USTPA-USHOU;;0;24;0;0;0;;;;;;;;;;;26;;;5,8;;;;;814;151,4;;;;;;;185,91;;;965,4;;OVDAPI;2025-11-13 00:20
2025-04-09;19:00;End of sea passage;;2;28;N;29;8,35;W;94;21,01;USTPA;USHOU;202502-3-USTPA-USHOU;;0;2;0;0;0;;;;;;;;;;;2,7;;;0,6;;;;;814;148,1;;;;;;;185,91;;;962,1;;OVDAPI;2025-11-13 00:20
2025-04-10;17:00;Noon (Position) - Sea passage;;22;10;N;29;16,27;W;94;27,73;USTPA;USHOU;202502-3-USTPA-USHOU;;0;0;1;21;0;;;;;;;;;;;0,5;;;3,8;0,9;;;;814;142,9;;;;;;;185,91;;;956,9;;OVDAPI;2025-11-13 00:20
2025-04-10;23:30;Arrival;;6,5;45;N;29;44,25;W;95;7,73;USTPA;USHOU;202502-3-USTPA-USHOU;;0;0;5,83;0,67;0;;;;;;;;;;;2,1;;;1,6;0,2;;;;814;139;;;;;;;185,91;;;953;;OVDAPI;2025-11-13 00:20
2025-04-11;17:00;Noon (Position) - Port;;17,5;0;N;29;44,25;W;95;7,73;USHOU;USHOU;202502-3-USTPA-USHOU;;36461,36;0;0;0;0;;;;;;;;;;;;;;2,9;0,5;;;;814;135,6;;;;;;;185,91;;;949,6;;OVDAPI;2025-11-13 00:20
2025-04-12;17:00;Noon (Position) - Port;;24;19;N;29;36,53;W;95;1,41;USHOU;USHOU;202502-3-USTPA-USHOU;;36461,36;0;3,08;0;0;;;;;;;;;;;0,7;;;4,2;0,7;;;;814;130;;;;;;;185,91;;;944;;OVDAPI;2025-11-13 00:20
2025-04-13;17:00;Noon (Position) - Port;;24;48;N;29;18,1;W;94;33,71;USHOU;USHOU;202502-3-USTPA-USHOU;;36461,36;0;3,12;0;0;;;;;;;;;;;2,1;;;3,4;0,6;;;;814;123,9;;;;;;;185,91;;;937,9;;OVDAPI;2025-11-13 00:20
2025-04-14;17:00;Noon (Position) - Port;;24;44;N;29;44,97;W;95;5,75;USHOU;USHOU;202502-3-USTPA-USHOU;;36461,36;0;4,88;0;0;;;;;;;;;;;3;;;4,2;0,5;;;;814;116,2;200;;;;;;185,91;;;1130,2;;OVDAPI;2025-11-13 00:20
2025-04-15;17:00;Noon (Position) - Port;;24;0;N;29;44,97;W;95;5,75;USHOU;USHOU;202502-3-USTPA-USHOU;;36461,36;0;0;0;0;;;;;;;;;;;;;;3,4;0,7;;;;814;112,1;200;;;;;;185,91;;;1126,1;;OVDAPI;2025-11-13 00:20
2025-04-16;17:00;Noon (Position) - Port;;24;0;N;29;44,97;W;95;5,75;USHOU;USHOU;202502-3-USTPA-USHOU;;36461,36;0;0;0;0;;;;;;;;;;;;;;3,7;0,6;;;;814;107,8;200;;;;;;185,91;;;1121,8;;OVDAPI;2025-11-13 00:20
2025-04-17;17:00;Noon (Position) - Port;;24;48;N;29;17,83;W;94;30,18;USHOU;USHOU;202502-3-USTPA-USHOU;;36461,36;0;4,95;0;0;;;;;;;;;;;3,6;;;3,9;0,7;;;;814;99,6;200;;;;;;185,91;;;1113,6;;OVDAPI;2025-11-13 00:20
2025-04-18;17:00;Noon (Position) - Port;;24;0;N;29;17,84;W;94;30,21;USHOU;USHOU;202502-3-USTPA-USHOU;;36461,36;0;0;0;0;;;;;;;;;;;;;;2,9;1,1;;;;814;95,6;200;;;;;;185,91;;;1109,6;;OVDAPI;2025-11-13 00:20
2025-04-19;17:00;Noon (Position) - Port;;24;0;N;29;17,79;W;94;30,31;USHOU;USHOU;202502-3-USTPA-USHOU;;36461,36;0;0;0;0;;;;;;;;;;;;;;2,7;0,9;;;;814;92;200;;;;;;185,91;;;1106;;OVDAPI;2025-11-13 00:20
2025-04-20;17:00;Noon (Position) - Port;;24;39;N;29;36,57;W;95;1,45;USHOU;USHOU;202502-3-USTPA-USHOU;;36461,36;0;4,65;0;0;;;;;;;;;;;2,6;;;3,4;0,7;;;;814;85,3;200;;;;;;185,91;;;1099,3;;OVDAPI;2025-11-13 00:20
2025-04-21;17:00;Noon (Position) - Port;;24;0;N;29;36,57;W;95;1,46;USHOU;USHOU;202502-3-USTPA-USHOU;;36461,36;0;0;0;0;;;;;;;;;;;;;;3,4;0,9;;;;814;81;200;;;;;;185,91;;;1095;;OVDAPI;2025-11-13 00:20
2025-04-22;00:20;Departure;CargoOperations;7,33;0;N;29;36,57;W;95;1,45;USHOU;USHOU;202502-3-USTPA-USHOU;;36461,36;0;0;0;0;;;;;;;;;;;;;;1;0,4;;;;814;79,6;200;;;;;;185,91;;;1093,6;;OVDAPI;2025-11-13 00:20
2025-04-22;03:15;Begin of sea passage;;2,92;32;N;29;18,22;W;94;37,23;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;0;2,92;0;0;;;;;;;;;;;2,5;;;0,5;;;;;814;76,6;200;;;;;;185,91;;;1090,6;;OVDAPI;2026-03-14 16:59
2025-04-22;17:00;Noon (Position) - Sea passage;;13,75;184;N;27;25,09;W;92;8,09;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;13,75;0;0;0;;;;;;;;;;;14,9;;;2,1;;;;;814;59,6;200;;;;;;185,91;;;1073,6;;OVDAPI;2026-03-14 16:59
2025-04-23;16:00;Noon (Position) - Sea passage;;23;318;N;25;1,1;W;86;58,18;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;23;0;0;0;;;;;;;;;;;15;9,9;;1,6;;;2,8;0,1;802,5;41,7;200;;;;;;185,91;;;1044,2;;OVDAPI;2026-03-14 16:59
2025-04-24;16:00;Noon (Position) - Sea passage;;24;345;N;24;0,18;W;80;58,44;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;24;0;0;0;;;;;;;;;;;26;;;4,1;;;;;772,4;41,7;200;;;;;;185,91;;;1014,1;;OVDAPI;2026-03-14 16:59
2025-04-25;15:00;Noon (Position) - Sea passage;;23;345;N;27;57,53;W;77;27,58;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;23;0;0;0;;;;;;;;;;;24,9;;;3,3;0,6;;;;743,6;41,7;200;;;;;;185,91;;;985,3;;OVDAPI;2026-03-14 16:59
2025-04-26;15:00;Noon (Position) - Sea passage;;24;335;N;31;3,57;W;72;12,59;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;24;0;0;0;;;;;;;;;;;26;;;3,6;0,6;;;;713,4;41,7;200;;;;;;185,91;;;955,1;;OVDAPI;2026-03-14 16:59
2025-04-27;15:00;Noon (Position) - Sea passage;;24;339;N;34;15,76;W;66;42,26;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;24;0;0;0;;;;;;;;;;;26;;;3,7;0,2;;;;683,5;41,7;200;;;;;;185,91;;;925,2;;OVDAPI;2026-03-14 16:59
2025-04-28;14:00;Noon (Position) - Sea passage;;23;319;N;36;59,35;W;61;11,38;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;23;0;0;0;;;;;;;;;;;24,9;;;3,4;0,3;;;;654,9;41,7;200;;;;;;185,91;;;896,6;;OVDAPI;2026-03-14 16:59
2025-04-29;14:00;Noon (Position) - Sea passage;;24;341;N;39;38,43;W;54;43,28;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;24;0;0;0;;;;;;;;;;;26;;;3,6;1;;;;624,3;41,7;200;;;;;;185,91;;0,8;866;;OVDAPI;2026-03-14 16:59
2025-04-30;14:00;Noon (Position) - Sea passage;;24;329;N;41;45,52;W;48;22,17;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;24;0;0;0;;;;;;;;;;;26;;;3,7;1;;;;593,6;41,7;200;;;;;;185,91;;0,8;835,3;;OVDAPI;2026-03-14 16:59
2025-05-01;13:00;Noon (Position) - Sea passage;;23;319;N;44;10,26;W;41;48,94;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;23;0;0;0;;;;;;;;;;;25;;;3,3;3,5;;;;561,8;41,7;200;;;;;;185,91;;3,2;803,5;;OVDAPI;2026-03-14 16:59
2025-05-02;13:00;Noon (Position) - Sea passage;;24;334;N;46;21,07;W;34;27,36;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;24;0;0;0;;;;;;;;;;;26;;;3,6;2,5;;;;529,7;41,7;200;;;;;;185,91;;2;771,4;;OVDAPI;2026-03-14 16:59
2025-05-03;12:00;Noon (Position) - Sea passage;;23;325;N;47;55,8;W;27;7,69;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;23;0;0;0;;;;;;;;;;;24,9;;;3,4;1,5;;;;499,9;41,7;200;;;;;;185,91;;1,2;741,6;;OVDAPI;2026-03-14 16:59
2025-05-04;12:00;Noon (Position) - Sea passage;;24;330;N;49;4,61;W;19;2,33;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;24;0;0;0;;;;;;;;;;;26;;;3,6;1,5;;;;468,8;41,7;200;;;;;;185,91;;1,3;710,5;;OVDAPI;2026-03-14 16:59
2025-05-05;11:00;Noon (Position) - Sea passage;;23;316;N;49;36,05;W;10;47,17;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;23;0;0;0;;;;;;;;;;;24,9;;;4,4;1,5;;;;438;41,7;200;;;;;;185,91;;1,2;679,7;;OVDAPI;2026-03-14 16:59
2025-05-06;10:00;Noon (Position) - Sea passage;;23;304;N;49;49,26;W;2;58,19;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;23;0;0;0;;;;;;;;;;;15,3;9,6;;2,6;1;;1,5;0,7;419,1;29,9;200;;;;;;185,91;;1,4;649;;OVDAPI;2026-03-14 16:59
2025-05-07;03:00;End of sea passage;;17;231;N;51;18,72;E;2;19,92;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;17;0;0;0;;;;;;;;;;;18,2;;;2,9;1,7;;;;419,1;7,1;200;;;;;;185,91;;1,5;626,2;;OVDAPI;2026-03-14 16:59
2025-05-07;10:00;Noon (Position) - Sea passage;;7;13;N;51;24,32;E;2;39,09;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;0;1,92;5,08;0;;;;;;;;;;;0,9;;;1;0,7;;;;419,1;4,5;200;;;;;;185,91;;0,5;623,6;;OVDAPI;2026-03-14 16:59
2025-05-08;10:00;Noon (Position) - Sea passage;;24;0;N;51;24,27;E;2;39,02;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;0;0;24;0;;;;;;;;;;;;;;3,2;1,3;;;1,3;419,1;0;198,7;;;;;;185,91;;2,1;617,8;;OVDAPI;2026-03-14 16:59
2025-05-09;10:00;Noon (Position) - Sea passage;;24;3;N;51;22,48;E;2;40,83;USHOU;BEANR;202502-4-USHOU-BEANR;;36461,36;0;0,83;23,17;0;;;;;;;;;;;0,3;;;3,5;2,3;;;;419,1;192,6;;;;;;;185,91;;1,8;611,7;;OVDAPI;2026-03-14 16:59
